Customer_ID,Age,Gender,Annual_Income,Spending_Score,Membership_Status,Last_Purchase_Amount,Total_Purchases,Preferred_Category,Days_Since_Last_Purchase,City,Subscription_Type,Customer_Satisfaction,Fraudulent_Activity,Referral_Score,Customer_Review
CUST_0934,49,Female,137154.0,98,Silver,783.65,108,Sports,356,Houston,Yearly,4.0,0,8,Great service!
CUST_0935,51,Female,22282.0,30,Gold,271.51,17,Grocery,303,Miami,None,5.0,1,8,Will not recommend.
CUST_0936,45,Male,54624.0,25,Bronze,532.35,59,Sports,232,Chicago,None,3.0,0,9,Loved the experience!
CUST_0937,48,Male,68438.0,28,Silver,1166.62,138,Home & Living,326,New York,None,3.0,0,5,
CUST_0938,25,Male,109900.0,65,Gold,1439.15,99,Fashion,181,New York,Yearly,4.0,0,1,Could be better.
CUST_0939,56,Female,87534.0,45,Bronze,257.6,84,Grocery,121,Los Angeles,Yearly,5.0,0,1,
CUST_0940,43,Male,,68,Bronze,1203.2,146,Home & Living,333,Chicago,None,3.0,0,10,Loved the experience!
CUST_0941,51,Male,58244.0,7,Silver,1105.2,45,Grocery,202,Berlin,Monthly,4.0,0,3,Loved the experience!
CUST_0942,71,Other,94964.0,49,Silver,1032.77,108,Sports,28,Houston,Monthly,4.0,0,8,Loved the experience!
CUST_0943,71,Male,57437.0,9,Bronze,1383.35,62,Electronics,201,Houston,Yearly,1.0,0,2,Great service!
CUST_0944,20,Male,97872.0,36,Bronze,1676.52,59,Home & Living,92,Berlin,Monthly,3.0,0,5,Great service!
CUST_0945,67,Male,94878.0,83,Bronze,,138,Fashion,328,London,None,5.0,0,1,
CUST_0946,29,Other,139006.0,1,Gold,1779.13,11,Sports,355,Chicago,Yearly,3.0,0,0,
CUST_0947,18,Male,125368.0,10,Silver,329.66,102,Home & Living,175,Houston,Yearly,3.0,0,4,Great service!
CUST_0948,71,Female,92982.0,36,Gold,354.32,70,Fashion,329,Los Angeles,Yearly,3.0,0,7,Great service!
CUST_0949,61,Female,70583.0,73,Platinum,540.88,123,Home & Living,210,Miami,Yearly,4.0,0,9,Loved the experience!
CUST_0950,22,Male,58392.0,46,Silver,247.87,34,Sports,183,New York,Monthly,2.0,0,9,Great service!
CUST_0951,47,Female,27461.0,32,Bronze,468.34,101,Home & Living,94,Chicago,Yearly,,0,1,Loved the experience!
CUST_0952,47,Male,120123.0,32,Bronze,221.76,145,Grocery,272,New York,None,1.0,0,9,Great service!
CUST_0953,74,Male,30516.0,6,Bronze,1645.29,104,Sports,136,Miami,Yearly,3.0,0,8,Loved the experience!
CUST_0954,34,Female,99285.0,48,Platinum,286.55,40,Home & Living,236,Chicago,None,2.0,0,7,Will not recommend.
CUST_0955,65,Female,,38,Silver,1497.12,19,Electronics,352,Miami,Monthly,,0,2,Loved the experience!
CUST_0956,64,Female,148657.0,17,Bronze,105.35,67,Home & Living,264,Houston,Monthly,4.0,1,0,Great service!
CUST_0957,40,Female,141251.0,74,Bronze,1897.56,82,Grocery,134,Berlin,Monthly,3.0,0,3,Loved the experience!
CUST_0958,32,Male,120962.0,27,Silver,1425.21,64,Fashion,143,Houston,Yearly,5.0,0,7,
CUST_0959,54,Male,56268.0,54,Silver,23.53,83,Fashion,18,Berlin,None,4.0,0,2,Loved the experience!
CUST_0960,38,Male,110486.0,50,Bronze,1530.07,47,Fashion,230,Houston,None,1.0,0,9,Excellent quality!
CUST_0961,31,Male,120424.0,35,Platinum,1033.02,6,Electronics,133,Miami,Yearly,4.0,0,1,Excellent quality!
CUST_0962,19,Male,56788.0,85,Silver,1560.94,16,Grocery,113,Miami,Yearly,5.0,0,6,
CUST_0963,28,Male,95749.0,25,Bronze,1049.77,146,Sports,138,Miami,None,4.0,0,3,Excellent quality!
CUST_0964,68,Male,81049.0,28,Gold,1285.64,39,Fashion,124,New York,Monthly,,0,5,Excellent quality!
CUST_0965,56,Male,82493.0,15,Bronze,1574.8,113,Grocery,203,Miami,Monthly,5.0,0,4,Excellent quality!
CUST_0966,55,Female,56027.0,4,Platinum,816.17,140,Home & Living,60,Houston,None,5.0,0,1,Great service!
CUST_0967,51,Female,113547.0,93,Platinum,15.39,138,Electronics,249,Los Angeles,Yearly,4.0,1,9,Loved the experience!
CUST_0968,55,Male,62849.0,73,Gold,1701.39,71,Grocery,297,Miami,None,5.0,0,1,
CUST_0969,67,Female,120127.0,27,Gold,767.97,110,Grocery,12,Los Angeles,Yearly,4.0,0,8,Excellent quality!
CUST_0970,51,Female,37858.0,26,Bronze,997.13,55,Sports,254,Berlin,None,3.0,0,10,
CUST_0971,35,Male,104162.0,19,Platinum,25.46,129,Grocery,84,Houston,Monthly,5.0,0,9,Excellent quality!
CUST_0972,47,Female,99003.0,92,Silver,989.26,49,Sports,19,Miami,Monthly,4.0,0,1,Excellent quality!
CUST_0973,32,Female,72395.0,17,Gold,1973.11,21,Electronics,49,New York,Yearly,3.0,0,7,Excellent quality!
CUST_0974,44,Female,59758.0,43,Platinum,563.75,37,Electronics,163,New York,Yearly,5.0,0,7,Excellent quality!
CUST_0975,68,Male,74312.0,41,Platinum,796.88,116,Home & Living,91,Berlin,Monthly,3.0,0,0,Could be better.
CUST_0976,51,Female,88670.0,42,Gold,1377.51,24,Sports,87,Los Angeles,Monthly,5.0,0,0,
CUST_0977,69,Male,136758.0,50,Bronze,1631.44,55,Sports,68,London,Monthly,1.0,0,3,Excellent quality!
CUST_0978,74,Female,102279.0,84,Platinum,840.61,25,Fashion,36,New York,None,1.0,0,1,Excellent quality!
CUST_0979,55,Female,35434.0,40,Silver,626.24,135,Fashion,252,New York,Yearly,4.0,0,0,Excellent quality!
CUST_0980,50,Female,84047.0,39,Platinum,1876.27,127,Home & Living,251,New York,Monthly,2.0,0,8,Loved the experience!
CUST_0981,41,Female,67775.0,23,Silver,1357.52,93,Electronics,139,Houston,Monthly,1.0,0,2,Great service!
CUST_0982,32,Female,95769.0,96,Bronze,246.85,94,Fashion,354,New York,Monthly,2.0,0,0,
CUST_0983,47,Male,,52,Bronze,147.17,71,Grocery,167,Chicago,Yearly,3.0,0,1,Could be better.
CUST_0984,72,Male,86677.0,47,Silver,972.26,122,Electronics,53,Miami,Monthly,3.0,0,7,Will not recommend.
CUST_0985,59,Female,103555.0,63,Gold,447.98,24,Grocery,177,Berlin,None,2.0,0,4,Great service!
CUST_0986,68,Male,148379.0,97,Bronze,515.43,11,Sports,296,New York,Monthly,4.0,0,10,Excellent quality!
CUST_0987,34,Male,105920.0,69,Silver,1756.61,73,Electronics,300,London,Monthly,5.0,0,6,Excellent quality!
CUST_0988,22,Male,128439.0,43,Bronze,188.24,12,Home & Living,358,London,None,2.0,0,5,Excellent quality!
CUST_0989,46,Male,65734.0,48,Gold,1433.57,35,Sports,105,New York,None,2.0,0,0,Could be better.
CUST_0990,21,Female,121665.0,34,Silver,549.57,141,Sports,136,New York,Monthly,2.0,0,5,Loved the experience!
CUST_0991,27,Female,108503.0,40,Bronze,1523.05,23,Grocery,189,Chicago,None,2.0,0,10,Loved the experience!
CUST_0992,73,Female,60603.0,75,Bronze,1447.6,83,Sports,127,New York,Yearly,2.0,0,6,Great service!
CUST_0993,34,Female,96708.0,61,Bronze,24.71,88,Fashion,341,New York,None,4.0,0,3,Excellent quality!
CUST_0994,27,Male,,50,Silver,1023.18,80,Electronics,46,Miami,Yearly,1.0,1,7,Great service!
CUST_0995,34,Male,88803.0,67,Bronze,287.25,97,Fashion,4,London,Yearly,5.0,0,7,Could be better.
CUST_0996,37,Female,59332.0,62,Bronze,1733.79,140,Grocery,256,Chicago,None,,0,6,Could be better.
CUST_0997,41,Male,111703.0,58,Platinum,1744.46,34,Grocery,299,London,Monthly,2.0,0,10,Could be better.
CUST_0998,22,Female,41312.0,33,Gold,842.51,75,Electronics,149,Chicago,Yearly,1.0,0,1,
CUST_0999,51,Female,113376.0,75,Silver,894.35,128,Sports,293,London,Yearly,,0,5,Great service!
CUST_1000,23,Male,104526.0,16,Platinum,,141,Home & Living,242,New York,Monthly,3.0,0,5,Excellent quality!
CUST_1001,70,Female,64179.0,82,Bronze,1436.05,31,Grocery,274,London,Monthly,1.0,0,6,Great service!
CUST_1002,19,Female,91442.0,94,Silver,723.74,130,Electronics,207,London,Monthly,5.0,0,5,Great service!
CUST_1003,30,Female,134332.0,48,Silver,542.91,103,Home & Living,114,Chicago,Yearly,4.0,0,1,Loved the experience!
CUST_1004,60,Male,137961.0,10,Silver,,15,Sports,194,Berlin,Yearly,3.0,0,7,Great service!
CUST_1005,60,Male,60379.0,82,Bronze,192.06,57,Grocery,342,Los Angeles,Yearly,4.0,0,3,Excellent quality!
CUST_1006,65,Female,37297.0,38,Silver,1495.74,75,Electronics,169,Chicago,Monthly,2.0,1,8,Could be better.
CUST_1007,28,Male,22011.0,19,Silver,35.07,34,Electronics,81,Chicago,Yearly,3.0,0,7,Great service!
CUST_1008,68,Male,136130.0,36,Gold,1292.53,103,Electronics,153,Chicago,None,5.0,0,2,Great service!
CUST_1009,64,Female,140234.0,59,Bronze,373.9,75,Grocery,140,Houston,Yearly,3.0,0,2,Could be better.
CUST_1010,74,Male,64014.0,63,Bronze,472.48,29,Home & Living,313,Berlin,Yearly,5.0,0,7,Excellent quality!
CUST_1011,40,Female,132094.0,77,Bronze,1274.91,16,Electronics,145,Houston,None,2.0,0,1,Loved the experience!
CUST_1012,72,Female,31738.0,46,Bronze,1985.96,77,Sports,322,Houston,None,5.0,0,8,Could be better.
CUST_1013,33,Female,114333.0,3,Silver,1557.66,37,Electronics,121,Chicago,Yearly,4.0,0,3,Excellent quality!
CUST_1014,48,Male,67498.0,74,Bronze,459.42,81,Home & Living,251,Los Angeles,None,1.0,0,5,Could be better.
CUST_1015,28,Female,147792.0,65,Gold,360.29,149,Grocery,342,Chicago,Yearly,4.0,0,2,Will not recommend.
CUST_1016,71,Male,31120.0,91,Bronze,1733.8,124,Electronics,310,New York,None,4.0,0,2,Could be better.
CUST_1017,33,Male,,8,Bronze,893.93,19,Electronics,88,Los Angeles,Monthly,3.0,0,2,Could be better.
CUST_1018,25,Female,28767.0,51,Silver,282.74,102,Sports,57,Houston,Monthly,2.0,0,10,Excellent quality!
CUST_1019,21,Male,42852.0,81,Bronze,1725.8,136,Sports,62,London,Monthly,1.0,0,9,Could be better.
CUST_1020,57,Male,99239.0,73,Silver,1634.02,77,Electronics,346,London,None,5.0,0,1,
CUST_1021,21,Female,20929.0,6,Silver,1967.97,41,Electronics,307,Berlin,Yearly,3.0,0,7,Great service!
CUST_1022,73,Male,97487.0,89,Bronze,1820.39,61,Sports,279,Miami,Monthly,2.0,0,8,
CUST_1023,42,Male,138387.0,39,Bronze,1705.06,26,Home & Living,71,Berlin,Monthly,1.0,0,7,Could be better.
CUST_1024,20,Female,111575.0,60,Bronze,114.62,71,Fashion,8,Los Angeles,None,4.0,0,9,Excellent quality!
CUST_1025,49,Female,146155.0,28,Bronze,217.79,103,Fashion,93,Houston,None,2.0,0,2,Great service!
CUST_1026,20,Female,134149.0,97,Bronze,1142.28,70,Electronics,338,Los Angeles,Yearly,2.0,0,6,Loved the experience!
CUST_1027,44,Male,115040.0,54,Bronze,1067.64,107,Sports,335,Los Angeles,Yearly,2.0,0,10,Excellent quality!
CUST_1028,46,Male,37438.0,37,Bronze,,107,Grocery,151,London,Yearly,4.0,0,9,Excellent quality!
CUST_1029,49,Male,,9,Silver,799.61,103,Grocery,355,Chicago,Yearly,5.0,0,1,Great service!
CUST_1030,67,Male,25744.0,82,Silver,868.11,19,Fashion,39,New York,None,3.0,0,3,Could be better.
CUST_1031,68,Female,103820.0,56,Silver,1142.9,68,Home & Living,358,Miami,Monthly,5.0,0,5,Great service!
CUST_1032,36,Male,62417.0,59,Bronze,14.13,70,Fashion,61,Houston,Yearly,1.0,0,10,
CUST_1033,38,Male,125284.0,85,Bronze,528.81,113,Electronics,253,Los Angeles,Yearly,3.0,0,4,Excellent quality!
CUST_1034,22,Female,27069.0,2,Gold,1041.38,57,Home & Living,68,Miami,Yearly,1.0,0,8,Great service!
CUST_1035,35,Female,62359.0,61,Silver,1447.21,61,Grocery,244,Los Angeles,Yearly,4.0,0,9,Excellent quality!
CUST_1036,45,Female,39799.0,58,Gold,356.57,92,Sports,364,London,Yearly,5.0,0,3,
CUST_1037,59,Male,118746.0,60,Bronze,,30,Sports,169,New York,Monthly,2.0,0,4,Loved the experience!
CUST_1038,39,Male,113762.0,40,Silver,1431.77,127,Electronics,177,London,Yearly,3.0,0,3,Excellent quality!
CUST_1039,38,Male,140906.0,36,Silver,894.81,115,Fashion,188,Miami,Monthly,2.0,0,7,Loved the experience!
CUST_1040,23,Male,90188.0,37,Bronze,63.89,6,Electronics,259,Houston,Monthly,1.0,0,7,Excellent quality!
CUST_1041,18,Female,109859.0,79,Silver,904.04,18,Sports,71,Los Angeles,Monthly,2.0,0,2,Loved the experience!
CUST_1042,22,Female,142521.0,92,Silver,599.93,10,Grocery,16,New York,None,2.0,0,0,Loved the experience!
CUST_1043,58,Female,127674.0,18,Bronze,1860.0,92,Sports,340,London,Yearly,4.0,0,5,Loved the experience!
CUST_1044,29,Female,27597.0,98,Bronze,257.98,139,Home & Living,56,Miami,Yearly,4.0,0,1,Great service!
CUST_1045,43,Male,,63,Gold,1308.43,77,Sports,217,London,None,5.0,0,1,Excellent quality!
CUST_1046,63,Female,57226.0,22,Platinum,114.91,101,Sports,106,Los Angeles,Yearly,1.0,0,2,Loved the experience!
CUST_1047,51,Male,92127.0,11,Bronze,,84,Home & Living,303,Los Angeles,Yearly,4.0,0,7,Loved the experience!
CUST_1048,66,Female,134650.0,58,Bronze,1112.42,52,Fashion,172,Houston,Yearly,,0,2,Excellent quality!
CUST_1049,31,Female,111369.0,57,Bronze,602.93,31,Sports,218,New York,Yearly,5.0,0,6,Loved the experience!
CUST_1050,43,Male,97362.0,77,Silver,915.6,145,Electronics,246,Chicago,Yearly,3.0,0,9,Could be better.
CUST_1051,62,Male,46417.0,4,Bronze,335.47,110,Sports,217,London,Yearly,5.0,0,9,
CUST_1052,44,Other,38693.0,86,Platinum,615.21,93,Electronics,30,Los Angeles,None,2.0,0,8,Excellent quality!
CUST_1053,26,Male,99674.0,7,Bronze,1246.0,53,Home & Living,46,Miami,None,2.0,0,7,Great service!
CUST_1054,43,Male,140956.0,61,Bronze,610.58,145,Sports,133,London,Monthly,4.0,0,0,Loved the experience!
CUST_1055,74,Male,135598.0,54,Silver,1800.49,86,Home & Living,107,Houston,Monthly,4.0,0,6,
CUST_1056,64,Female,139028.0,88,Gold,1260.53,2,Home & Living,71,Houston,Yearly,5.0,0,6,Loved the experience!
CUST_1057,74,Female,147517.0,68,Silver,,86,Fashion,326,Los Angeles,Yearly,5.0,0,7,Loved the experience!
CUST_1058,39,Female,73161.0,92,Silver,87.13,133,Sports,107,Los Angeles,Monthly,1.0,0,9,Great service!
CUST_1059,64,Male,141316.0,79,Platinum,1004.1,4,Electronics,308,Los Angeles,None,2.0,0,4,Great service!
CUST_1060,73,Female,,1,Bronze,1531.9,6,Electronics,271,Berlin,Monthly,5.0,0,9,Excellent quality!
CUST_1061,47,Male,104092.0,55,Gold,538.46,149,Sports,170,Chicago,None,3.0,0,8,Excellent quality!
CUST_1062,60,Female,42052.0,3,Bronze,1615.48,118,Fashion,115,Los Angeles,None,1.0,0,8,
CUST_1063,65,Female,91849.0,78,Gold,511.1,89,Fashion,328,London,None,5.0,0,7,Excellent quality!
CUST_1064,34,Male,93851.0,38,Silver,,14,Fashion,73,London,Monthly,4.0,0,5,Will not recommend.
CUST_1065,43,Male,28036.0,1,Bronze,179.68,56,Electronics,255,Berlin,Monthly,5.0,0,5,Great service!
CUST_1066,53,Male,51778.0,38,Gold,1733.71,81,Home & Living,80,Berlin,Yearly,4.0,0,0,
CUST_1067,18,Male,47734.0,85,Bronze,1003.38,149,Fashion,267,New York,Monthly,4.0,0,5,Loved the experience!
CUST_1068,25,Male,43173.0,29,Bronze,600.11,46,Electronics,127,Miami,Yearly,2.0,0,3,Loved the experience!
CUST_1069,66,Female,50403.0,5,Silver,,144,Electronics,325,Los Angeles,Yearly,2.0,0,3,
CUST_1070,52,Female,86321.0,74,Bronze,869.7,16,Home & Living,234,London,Monthly,5.0,0,1,Could be better.
CUST_1071,69,Male,91675.0,92,Silver,1998.11,120,Sports,40,Berlin,Monthly,5.0,0,10,Will not recommend.
CUST_1072,32,Male,26344.0,21,Bronze,448.45,84,Sports,180,London,None,3.0,0,3,Excellent quality!
CUST_1073,64,Male,38800.0,71,Bronze,215.4,8,Fashion,156,London,Monthly,1.0,0,4,
CUST_1074,73,Female,45372.0,67,Bronze,1174.22,88,Fashion,58,Berlin,Monthly,1.0,0,4,Great service!
CUST_1075,39,Male,81516.0,47,Bronze,982.2,131,Home & Living,344,Chicago,Yearly,5.0,0,4,Excellent quality!
CUST_1076,31,Female,40538.0,84,Silver,1053.15,19,Fashion,248,Berlin,None,2.0,0,3,Loved the experience!
CUST_1077,43,Female,83918.0,83,Gold,1337.2,97,Home & Living,191,Berlin,Yearly,3.0,0,0,Could be better.
CUST_1078,45,Female,34973.0,35,Platinum,541.62,66,Electronics,23,Miami,Monthly,1.0,0,9,
CUST_1079,40,Female,91155.0,68,Gold,1822.22,79,Fashion,79,Berlin,Yearly,5.0,1,7,
CUST_1080,31,Male,120240.0,69,Bronze,876.99,86,Electronics,133,Houston,None,2.0,0,2,Will not recommend.
CUST_1081,41,Female,79500.0,1,Silver,266.88,124,Grocery,212,Berlin,None,2.0,0,1,Will not recommend.
CUST_1082,19,Male,56575.0,68,Bronze,1487.17,46,Home & Living,347,London,Yearly,2.0,0,8,Great service!
CUST_1083,62,Male,125455.0,12,Bronze,1289.78,113,Grocery,165,Los Angeles,Yearly,4.0,1,6,Could be better.
CUST_1084,43,Female,62261.0,60,Silver,638.33,91,Fashion,347,London,Yearly,2.0,1,8,Great service!
CUST_1085,31,Female,130659.0,27,Bronze,1246.82,141,Electronics,336,Miami,Monthly,,0,1,Loved the experience!
CUST_1086,73,Female,47716.0,56,Bronze,447.53,33,Fashion,70,Houston,Yearly,3.0,0,8,Great service!
CUST_1087,68,Male,23236.0,23,Platinum,895.23,133,Grocery,213,Berlin,None,5.0,0,9,Loved the experience!
CUST_1088,24,Male,35848.0,25,Silver,1799.83,77,Fashion,64,Chicago,None,2.0,1,8,Great service!
CUST_1089,20,Female,22352.0,21,Silver,275.73,121,Sports,220,New York,Monthly,3.0,0,10,Excellent quality!
CUST_1090,64,Male,21932.0,61,Bronze,779.53,128,Grocery,307,Berlin,Monthly,1.0,0,8,Will not recommend.
CUST_1091,40,Female,96449.0,63,Bronze,1644.07,78,Fashion,285,Los Angeles,Yearly,1.0,0,9,Loved the experience!
CUST_1092,63,Female,28556.0,52,Gold,1939.29,67,Electronics,184,New York,None,5.0,0,9,Excellent quality!
CUST_1093,60,Female,106836.0,88,Bronze,913.31,115,Fashion,206,Chicago,None,3.0,0,3,Excellent quality!
CUST_1094,64,Male,25498.0,25,Silver,1018.93,63,Electronics,98,Miami,Monthly,5.0,0,9,Will not recommend.
CUST_1095,62,Male,96118.0,55,Bronze,1148.62,113,Sports,241,Miami,Monthly,3.0,1,2,Great service!
CUST_1096,35,Male,70098.0,46,Silver,1865.37,94,Fashion,157,Chicago,Yearly,3.0,0,5,Excellent quality!
CUST_1097,55,Female,84386.0,32,Bronze,1717.83,48,Sports,97,London,Yearly,5.0,0,2,Loved the experience!
CUST_1098,52,Male,132169.0,55,Gold,349.5,12,Grocery,41,Chicago,None,3.0,0,10,Excellent quality!
CUST_1099,68,Female,29569.0,96,Gold,879.15,145,Electronics,138,Berlin,Yearly,2.0,0,8,Loved the experience!
CUST_1100,32,Male,136127.0,5,Gold,933.36,40,Grocery,282,Los Angeles,None,3.0,0,2,Loved the experience!
CUST_1101,42,Other,146060.0,36,Bronze,1580.3,85,Electronics,226,Houston,Yearly,,0,1,Loved the experience!
CUST_1102,72,Male,76882.0,49,Gold,1209.76,57,Sports,71,Berlin,None,5.0,0,7,Excellent quality!
CUST_1103,54,Male,90393.0,58,Silver,1311.9,87,Home & Living,242,Berlin,Yearly,1.0,0,5,
CUST_1104,45,Male,20340.0,39,Bronze,1996.42,84,Fashion,17,Berlin,None,4.0,0,7,Great service!
CUST_1105,27,Female,63949.0,80,Silver,159.17,121,Sports,76,New York,Monthly,3.0,1,6,Could be better.
CUST_1106,56,Female,102302.0,97,Bronze,453.79,74,Electronics,44,New York,Yearly,4.0,0,2,Great service!
CUST_1107,74,Female,82443.0,85,Bronze,,107,Electronics,342,Miami,Monthly,3.0,0,7,Loved the experience!
CUST_1108,34,Male,111668.0,61,Gold,702.09,124,Electronics,139,Berlin,Yearly,5.0,0,9,Excellent quality!
CUST_1109,56,Male,,9,Bronze,53.07,100,Electronics,176,London,Yearly,5.0,0,0,Loved the experience!
CUST_1110,39,Female,20138.0,6,Silver,192.64,43,Fashion,221,Miami,Monthly,3.0,0,0,
CUST_1111,43,Male,20358.0,35,Bronze,1365.1,119,Grocery,91,Los Angeles,None,5.0,0,9,Could be better.
CUST_1112,61,Male,139619.0,39,Gold,1759.86,23,Home & Living,21,Chicago,Monthly,5.0,0,7,
CUST_1113,42,Other,95250.0,22,Platinum,1033.31,37,Fashion,171,New York,None,3.0,0,8,Excellent quality!
CUST_1114,34,Other,105376.0,41,Gold,1082.99,134,Electronics,91,Berlin,None,1.0,0,9,Great service!
CUST_1115,30,Female,119931.0,5,Bronze,517.64,65,Fashion,191,Los Angeles,Monthly,3.0,0,5,Will not recommend.
CUST_1116,37,Female,50654.0,42,Bronze,1538.07,134,Sports,76,Miami,Yearly,,0,4,Loved the experience!
CUST_1117,42,Male,45879.0,87,Silver,1506.07,22,Electronics,280,Miami,Monthly,5.0,0,1,Great service!
CUST_1118,21,Male,,81,Bronze,,105,Home & Living,363,New York,Monthly,1.0,0,10,Loved the experience!
CUST_1119,27,Female,75778.0,76,Bronze,433.2,88,Electronics,178,Miami,Yearly,5.0,0,8,Loved the experience!
CUST_1120,20,Female,57772.0,87,Silver,203.07,125,Home & Living,237,London,None,1.0,0,5,
CUST_1121,58,Male,78478.0,80,Silver,137.83,79,Home & Living,134,Miami,Monthly,1.0,0,7,Loved the experience!
CUST_1122,62,Male,84353.0,67,Platinum,1189.47,90,Grocery,364,Houston,Yearly,3.0,1,8,Excellent quality!
CUST_1123,35,Male,46762.0,30,Bronze,1651.82,51,Grocery,279,Chicago,Yearly,1.0,0,8,
CUST_1124,64,Female,33283.0,57,Bronze,1718.08,102,Fashion,18,Miami,None,5.0,0,7,Excellent quality!
CUST_1125,53,Female,83922.0,86,Bronze,932.61,106,Fashion,82,Houston,Monthly,3.0,0,9,Will not recommend.
CUST_1126,64,Female,59420.0,73,Platinum,1570.7,60,Home & Living,227,Los Angeles,Yearly,1.0,0,7,Loved the experience!
CUST_1127,39,Male,75568.0,29,Gold,1894.29,46,Electronics,264,Miami,Yearly,3.0,0,2,Loved the experience!
CUST_1128,51,Other,105090.0,37,Gold,557.59,36,Sports,111,London,Yearly,4.0,0,2,Loved the experience!
CUST_1129,64,Female,40219.0,87,Platinum,801.94,11,Sports,250,Los Angeles,None,3.0,0,1,Loved the experience!
CUST_1130,25,Male,77169.0,13,Silver,1863.64,12,Electronics,163,Berlin,None,4.0,0,0,Excellent quality!
CUST_1131,57,Male,120455.0,32,Silver,683.08,39,Electronics,357,Miami,Monthly,4.0,0,3,Loved the experience!
CUST_1132,66,Male,94965.0,46,Bronze,1828.61,139,Grocery,167,New York,Yearly,3.0,0,1,Could be better.
CUST_1133,61,Male,,23,Silver,1962.28,36,Sports,220,Houston,Yearly,5.0,0,1,
CUST_1134,36,Female,64695.0,45,Silver,1327.0,52,Home & Living,303,Houston,Yearly,5.0,0,10,Great service!
CUST_1135,59,Male,125209.0,17,Silver,1635.61,31,Fashion,190,New York,Yearly,5.0,0,10,Loved the experience!
CUST_1136,58,Female,104754.0,85,Platinum,,33,Grocery,324,Chicago,Yearly,2.0,0,4,Excellent quality!
CUST_1137,54,Male,97988.0,66,Platinum,1402.07,141,Sports,169,Berlin,Yearly,4.0,1,3,Great service!
CUST_1138,23,Male,,6,Gold,620.79,146,Electronics,44,London,None,3.0,0,0,Could be better.
CUST_1139,69,Male,134516.0,18,Gold,123.62,58,Sports,13,Houston,Monthly,5.0,0,8,Will not recommend.
CUST_1140,43,Male,38951.0,94,Silver,692.67,128,Home & Living,230,Los Angeles,None,5.0,0,3,Excellent quality!
CUST_1141,51,Female,21307.0,22,Bronze,1337.2,31,Grocery,156,London,Yearly,,0,4,Loved the experience!
CUST_1142,73,Female,100388.0,33,Bronze,214.03,55,Electronics,133,Houston,Yearly,4.0,0,6,Loved the experience!
CUST_1143,62,Female,110768.0,30,Silver,,10,Home & Living,36,Berlin,None,3.0,0,1,Could be better.
CUST_1144,23,Female,55428.0,81,Gold,287.99,130,Fashion,52,Chicago,Yearly,2.0,0,7,Great service!
CUST_1145,54,Male,128707.0,32,Bronze,1434.31,15,Grocery,17,Berlin,Yearly,2.0,0,10,Will not recommend.
CUST_1146,74,Male,112021.0,42,Platinum,1945.86,3,Home & Living,37,Los Angeles,Yearly,3.0,0,1,Loved the experience!
CUST_1147,50,Male,138418.0,78,Bronze,1966.3,43,Home & Living,186,Berlin,Yearly,4.0,0,10,Loved the experience!
CUST_1148,70,Female,95774.0,10,Bronze,993.02,67,Electronics,195,London,None,5.0,0,9,Could be better.
CUST_1149,39,Male,,36,Silver,1740.01,56,Fashion,242,Los Angeles,None,2.0,0,4,Could be better.
CUST_1150,38,Male,137850.0,34,Bronze,1476.28,63,Home & Living,299,New York,Monthly,2.0,0,1,Could be better.
CUST_1151,23,Female,21140.0,73,Bronze,1007.07,15,Grocery,302,Miami,Monthly,4.0,0,1,Excellent quality!
CUST_1152,23,Male,148865.0,28,Bronze,1149.79,109,Home & Living,34,New York,Yearly,2.0,0,3,Loved the experience!
CUST_1153,72,Male,44842.0,11,Gold,283.08,116,Sports,214,London,Monthly,2.0,0,3,Great service!
CUST_1154,65,Male,46421.0,78,Silver,1875.95,92,Grocery,218,Miami,Yearly,4.0,0,7,Excellent quality!
CUST_1155,21,Female,21708.0,39,Silver,710.34,138,Grocery,315,New York,Monthly,3.0,0,5,Excellent quality!
CUST_1156,47,Female,23630.0,47,Silver,897.84,47,Home & Living,89,Miami,Yearly,5.0,0,9,Will not recommend.
CUST_1157,28,Female,39595.0,19,Bronze,1346.6,57,Electronics,307,Houston,Monthly,5.0,0,7,Loved the experience!
CUST_1158,47,Male,96021.0,15,Platinum,674.47,50,Grocery,251,Berlin,Yearly,2.0,0,6,Loved the experience!
CUST_1159,48,Other,48308.0,28,Bronze,515.98,71,Sports,7,Los Angeles,Yearly,5.0,0,9,Could be better.
CUST_1160,41,Female,64789.0,24,Platinum,1265.79,143,Electronics,255,Miami,Yearly,3.0,0,3,Excellent quality!
CUST_1161,72,Male,75690.0,72,Silver,59.72,146,Electronics,362,Houston,None,2.0,0,1,Great service!
CUST_1162,26,Female,46086.0,9,Platinum,1444.24,82,Electronics,207,Berlin,None,5.0,0,8,Excellent quality!
CUST_1163,72,Male,36859.0,47,Bronze,1032.91,116,Grocery,130,Berlin,Yearly,1.0,0,1,Great service!
CUST_1164,20,Female,27684.0,33,Silver,1215.45,105,Electronics,223,Chicago,Monthly,1.0,0,0,Loved the experience!
CUST_1165,68,Female,111088.0,62,Bronze,1267.44,88,Home & Living,196,New York,None,1.0,0,7,Excellent quality!
CUST_1166,48,Male,21207.0,97,Bronze,1058.83,2,Electronics,141,Chicago,None,1.0,0,9,Loved the experience!
CUST_1167,57,Other,66099.0,19,Silver,1169.24,104,Sports,251,London,None,1.0,0,8,Great service!
